Id,Year,Data
1,1960,0
1,1961,0
1,1962,0
1,1963,0
1,1964,0
1,1965,0
1,1966,0
1,1967,0
1,1968,0
1,1969,0
1,1970,0
1,1971,0
1,1972,0
1,1973,0
1,1974,0
1,1975,0
1,1976,0
1,1977,0
1,1978,0
1,1979,0
1,1980,0
1,1981,0
1,1982,0
1,1983,0
1,1984,0
1,1985,0
1,1986,0
1,1987,0
1,1988,0
1,1989,0
1,1990,0
1,1991,0
1,1992,0
1,1993,0
1,1994,0
1,1995,0
1,1996,0
1,1997,0
1,1998,0
1,1999,0
1,2000,0
1,2001,0
1,2002,0
1,2003,0
1,2004,0
1,2005,0
1,2006,0
1,2007,0
1,2008,0
1,2009,0
1,2010,0
1,2011,0
2,1960,0
2,1961,0
2,1962,0
2,1963,0
2,1964,0
2,1965,0
2,1966,0
2,1967,0
2,1968,0
2,1969,0
2,1970,0
2,1971,0
2,1972,0
2,1973,0
2,1974,0
2,1975,0
2,1976,0
2,1977,0
2,1978,0
2,1979,0
2,1980,0
2,1981,0
2,1982,0
2,1983,0
2,1984,0
2,1985,0
2,1986,0
2,1987,0
2,1988,0
2,1989,0
2,1990,0
2,1991,0
2,1992,0
2,1993,0
2,1994,0
2,1995,0
2,1996,0
2,1997,0
2,1998,0
2,1999,0
2,2000,0
2,2001,0
2,2002,0
2,2003,0
2,2004,0
2,2005,0
2,2006,0
2,2007,0
2,2008,0
2,2009,0
2,2010,0
2,2011,0
3,1960,0
3,1961,0
3,1962,0
3,1963,0
3,1964,0
3,1965,0
3,1966,0
3,1967,0
3,1968,0
3,1969,0
3,1970,0
3,1971,0
3,1972,0
3,1973,0
3,1974,0
3,1975,0
3,1976,0
3,1977,0
3,1978,0
3,1979,0
3,1980,0
3,1981,0
3,1982,0
3,1983,0
3,1984,0
3,1985,0
3,1986,0
3,1987,0
3,1988,0
3,1989,0
3,1990,0
3,1991,0
3,1992,0
3,1993,0
3,1994,0
3,1995,0
3,1996,0
3,1997,0
3,1998,0
3,1999,0
3,2000,0
3,2001,0
3,2002,0
3,2003,0
3,2004,0
3,2005,0
3,2006,0
3,2007,0
3,2008,0
3,2009,0
3,2010,0
3,2011,0
4,1960,0
4,1961,0
4,1962,0
4,1963,0
4,1964,0
4,1965,0
4,1966,0
4,1967,0
4,1968,0
4,1969,0
4,1970,0
4,1971,0
4,1972,0
4,1973,0
4,1974,89100
4,1975,216000
4,1976,221000
4,1977,141000
4,1978,249000
4,1979,232000
4,1980,201000
4,1981,242000
4,1982,161000
4,1983,293000
4,1984,399000
4,1985,496000
4,1986,491000
4,1987,556000
4,1988,499000
4,1989,433000
4,1990,626000
4,1991,667000
4,1992,609000
4,1993,666000
4,1994,708000
4,1995,608000
4,1996,641000
4,1997,685000
4,1998,641000
4,1999,611000
4,2000,531000
4,2001,607000
4,2002,501000
4,2003,651000
4,2004,677000
4,2005,591000
4,2006,661000
4,2007,621000
4,2008,630000
4,2009,702000
4,2010,617000
4,2011,0
5,1960,0
5,1961,0
5,1962,0
5,1963,0
5,1964,0
5,1965,0
5,1966,0
5,1967,0
5,1968,0
5,1969,0
5,1970,0
5,1971,0
5,1972,0
5,1973,0
5,1974,0
5,1975,0
5,1976,0
5,1977,0
5,1978,0
5,1979,0
5,1980,0
5,1981,0
5,1982,0
5,1983,0
5,1984,0
5,1985,0
5,1986,0
5,1987,0
5,1988,0
5,1989,0
5,1990,0
5,1991,0
5,1992,0
5,1993,0
5,1994,0
5,1995,26100
5,1996,200000
5,1997,138000
5,1998,137000
5,1999,179000
5,2000,172000
5,2001,171000
5,2002,196000
5,2003,172000
5,2004,189000
5,2005,234000
5,2006,227000
5,2007,220000
5,2008,212000
5,2009,214000
5,2010,214000
5,2011,0
6,1960,0
6,1961,0
6,1962,0
6,1963,0
6,1964,0
6,1965,0
6,1966,0
6,1967,0
6,1968,0
6,1969,0
6,1970,0
6,1971,0
6,1972,0
6,1973,0
6,1974,0
6,1975,0
6,1976,0
6,1977,0
6,1978,0
6,1979,0
6,1980,0
6,1981,0
6,1982,0
6,1983,0
6,1984,0
6,1985,0
6,1986,0
6,1987,0
6,1988,0
6,1989,0
6,1990,0
6,1991,0
6,1992,0
6,1993,0
6,1994,0
6,1995,0
6,1996,0
6,1997,0
6,1998,0
6,1999,0
6,2000,0
6,2001,0
6,2002,0
6,2003,0
6,2004,0
6,2005,0
6,2006,0
6,2007,0
6,2008,0
6,2009,0
6,2010,0
6,2011,0
7,1960,0
7,1961,0
7,1962,0
7,1963,0
7,1964,0
7,1965,0
7,1966,0
7,1967,0
7,1968,0
7,1969,0
7,1970,0
7,1971,0
7,1972,0
7,1973,0
7,1974,0
7,1975,0
7,1976,0
7,1977,0
7,1978,0
7,1979,0
7,1980,0
7,1981,0
7,1982,0
7,1983,0
7,1984,0
7,1985,0
7,1986,0
7,1987,0
7,1988,0
7,1989,0
7,1990,0
7,1991,0
7,1992,0
7,1993,0
7,1994,0
7,1995,0
7,1996,0
7,1997,0
7,1998,0
7,1999,0
7,2000,0
7,2001,0
7,2002,0
7,2003,0
7,2004,0
7,2005,0
7,2006,0
7,2007,0
7,2008,0
7,2009,0
7,2010,0
7,2011,0
8,1960,0
8,1961,0
8,1962,0
8,1963,0
8,1964,0
8,1965,0
8,1966,0
8,1967,0
8,1968,0
8,1969,0
8,1970,0
8,1971,0
8,1972,0
8,1973,0
8,1974,0
8,1975,0
8,1976,0
8,1977,0
8,1978,0
8,1979,0
8,1980,0
8,1981,0
8,1982,0
8,1983,0
8,1984,0
8,1985,0
8,1986,0
8,1987,0
8,1988,0
8,1989,0
8,1990,0
8,1991,0
8,1992,0
8,1993,0
8,1994,0
8,1995,0
8,1996,0
8,1997,0
8,1998,0
8,1999,0
8,2000,0
8,2001,0
8,2002,0
8,2003,0
8,2004,0
8,2005,0
8,2006,0
8,2007,0
8,2008,0
8,2009,0
8,2010,0
8,2011,0
9,1960,0
9,1961,0
9,1962,0
9,1963,0
9,1964,0
9,1965,0
9,1966,0
9,1967,0
9,1968,0
9,1969,0
9,1970,0
9,1971,0
9,1972,0
9,1973,0
9,1974,0
9,1975,0
9,1976,0
9,1977,0
